0.000000000000000000e+00
1.108543576613942594e-01
2.098242496322260120e-01
2.823192787073802723e-01
3.261293730698949789e-01
3.516459714880898479e-01
3.771126807248954549e-01
4.207943863294241194e-01
4.931380244293800397e-01
5.920014256699059896e-01
7.028475985141089399e-01
8.038912520236316528e-01
8.742728691631554971e-01
9.021547663466431555e-01
8.896364276657331427e-01
8.525745265809538953e-01
8.153155702408749761e-01
8.022745359622230898e-01
8.294880376425587398e-01
8.992802147384718614e-01
1.000000000000000000e+00
